,0,1,zscore,robust,minmax
0,9.3,1.15,-0.47856674543616656,-0.46585190510424157,0.01577535888941473
1,9.0,5.44,0.050361927875183995,0.7677929547088427,0.08345164852500393
2,8.9,17.86,1.5816659191402125,4.339324227174695,0.27938160593153494
3,8.8,7.21,0.2685912406400069,1.276779295470884,0.111374033759268
4,8.7,12.32,0.8986204995260212,2.7462257368799428,0.19198611768417728
5,8.6,11.64,0.8147809895372756,2.550682961897915,0.1812588736393753
6,8.5,7.81,0.34256727886537053,1.4493170381020846,0.12083924909291684
7,8.4,9.51,0.5521660538372344,1.9381739755571532,0.1476573592049219
8,8.3,9.54,0.5558648557485025,1.946800862688713,0.14813061997160432
9,8.2,6.32,0.15886011727238408,1.020848310567937,0.0973339643476889
10,8.1,5.84,0.09967928669209307,0.8828181164629763,0.08976179208076983
11,8.0,6.97,0.23900082534986136,1.2077641984184038,0.10758794762580846
12,7.9,4.26,-0.09512428063469804,0.428468727534148,0.06483672503549455
13,7.8,7.76,0.3364026090132569,1.4349388928828182,0.1200504811484461
14,7.7,6.22,0.14653077756815674,0.9920920201294032,0.09575642845874742
15,7.6,6.06,0.12680383404139306,0.9460819554277496,0.09323237103644105
16,7.5,4.09,-0.11608415813188441,0.3795830337886412,0.06215491402429405
17,7.4,4.78,-0.031011714172716105,0.578001437814522,0.07303991165799022
18,7.3,3.72,-0.16170271503752534,0.2731847591660676,0.0563180312352106
19,7.2,4.1,-0.11485122416146172,0.3824586628324945,0.06231266761318819
20,7.1,3.94,-0.13457816768822534,0.3364485981308411,0.05978861019088184
21,7.0,3.76,-0.15677097915583446,0.28468727534148086,0.05694904559078719
22,6.9,5.73,0.08611701301744312,0.8511861969805896,0.08802650260293421
23,6.8,3.77,-0.1555380451854117,0.2875629043853343,0.05710679917968133
24,6.7,2.54,-0.3071889235474073,-0.06613946800862688,0.037703107745701216
25,6.6,3.45,-0.19499193223893901,0.19554277498202735,0.05205868433506862
26,6.5,20.24,1.875104204100822,5.02372393961179,0.316926960088342
27,6.4,3.04,-0.24554222502627088,0.07764198418404027,0.04559078719040858
28,6.3,63.54,7.213708296031236,17.475197699496764,0.9999999999999999
29,6.2,2.8,-0.2751326403164164,0.008626887131559973,0.04180470105694904
30,6.1,2.45,-0.31828532928121184,-0.09202012940330692,0.03628332544565389
31,6.0,2.49,-0.31335359339952096,-0.08051761322789354,0.03691433980123048
32,5.9,2.43,-0.3207511972220573,-0.09777138749101362,0.035967818267865596
33,5.8,2.51,-0.31088772545867555,-0.07476635514018698,0.037229846979018766
34,5.7,3.44,-0.19622486620936175,0.19266714593817394,0.051900930746174474
35,5.6,2.33,-0.3330805369262846,-0.12652767792954708,0.03439028237892412
36,5.5,2.65,-0.29362664987275733,-0.03450754852624015,0.039438397223536835
37,5.4,2.11,-0.3602050842755847,-0.18979151689432067,0.030919703423252873
38,5.3,2.14,-0.3565062823643164,-0.18116462976276057,0.03139296418993532
39,5.2,2.82,-0.27266677237557096,0.014378145219266664,0.04212020823473733
40,5.1,2.96,-0.25540569678965275,0.0546369518332135,0.0443287584792554
41,5.0,3.31,-0.2122530078248572,0.15528396836808053,0.04985013409055056
42,4.9,2.13,-0.3577392163347392,-0.18404025880661398,0.03123521060104117
43,4.8,2.12,-0.3589721503051619,-0.18691588785046725,0.031077457012147026
44,4.7,2.74,-0.2825302441389527,-0.008626887131559973,0.040858179523584164
45,4.6,3.08,-0.24061048914457997,0.08914450035945365,0.04622180154598517
46,4.5,2.37,-0.3281488010445937,-0.11502516175413369,0.03502129673450071
47,4.4,1.47,-0.4391128583826393,-0.37383177570093457,0.020823473734027445
48,4.3,22.24,2.1216909981853673,5.598849748382459,0.34847767786717143
49,4.2,6.89,0.22913735358647955,1.1847591660675771,0.10632591891465529
50,4.1,2.04,-0.36883562206854376,-0.20992092020129402,0.029815428300993842
51,4.0,1.64,-0.41815298088545294,-0.3249460819554278,0.02350528474522795
52,3.9,1.27,-0.4637715377910938,-0.4313443565780014,0.0176684019561445
53,3.8,1.24,-0.467470339702362,-0.4399712437095615,0.017195141189462058
54,3.7,1.52,-0.43294818853052564,-0.35945363048166784,0.021612241678498182
55,3.6,2.02,-0.37130149000938917,-0.2156721782890007,0.029499921123205552
56,3.5,2.13,-0.3577392163347392,-0.18404025880661398,0.03123521060104117
57,3.4,2.07,-0.36513682015727555,-0.20129403306973406,0.030288689067676285
58,3.3,2.32,-0.3343134708967074,-0.1294033069734005,0.03423252879002997
59,3.2,1.37,-0.45144219808686653,-0.40258806613946796,0.019245937845085975
60,3.1,1.13,-0.48103261337701203,-0.4716031631919483,0.015459851711626437
61,3.0,1.18,-0.4748679435248984,-0.45722501797268156,0.016248619656097172
62,2.9,0.15,-0.6018601424784393,-0.7534148094895758,0.0
63,2.8,3.58,-0.17896379062344353,0.23292595255212079,0.054109480990692536
64,2.7,1.11,-0.48349848131785744,-0.4773544212796549,0.015144344533838146
65,2.6,1.58,-0.42555058470798923,-0.3421998562185478,0.022558763211863068
66,2.5,0.64,-0.5414463779277258,-0.612508986340762,0.007729925855813219
67,2.4,2.5,-0.3121206594290982,-0.07764198418404027,0.03707209339012462
68,2.3,0.24,-0.5907637367446349,-0.7275341480948958,0.001419782300047326
69,2.2,0.57,-0.5500769157206848,-0.6326383896477354,0.006625650733554188
70,2.1,0.78,-0.5241853023418075,-0.5722501797268152,0.009938476100331283
71,1.9,1.1,-0.48473141528828023,-0.48023005032350824,0.014986590944943997
